"xpath","TY2009","TY2010","TY2011","TY2012","TY2013","TY2014","TY2015","TY2016","TY2017","TY2018","TY2019","TY2020","TY2021","TY2022","TY2023","TY2024"
"/Return/ReturnData/IRS990ScheduleD/RelatedOrgListSchRInd",0,0,0,0,4882,5222,5431,5643,6102,5839,5946,6137,6120,6301,6767,4233
"/Return/ReturnData/IRS990ScheduleD/RevenueNotReportedAmt",0,0,0,0,63755,67658,70352,71602,75814,75130,75537,79786,80355,80537,79850,55878
"/Return/ReturnData/IRS990ScheduleD/RevenueNotReportedFinclStmtAmt",0,0,0,0,51605,54520,56591,57650,61267,61911,62437,66514,67176,67253,67122,47264
"/Return/ReturnData/IRS990ScheduleD/RevenueNotRptdF990",18048,44923,55135,59912,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/RevenueNotRptdOnFinStmt",15277,37356,45566,48698,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/RevenueSubtotal",21744,58549,73111,78191,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/RevenueSubtotalAmt",0,0,0,0,83840,89281,92695,94323,99529,98947,99897,106049,106686,106302,104765,73038
"/Return/ReturnData/IRS990ScheduleD/Sect170hRequirementsSatisfied",4704,19232,25540,815,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/Section170hRqrStsfdInd",0,0,0,0,926,962,1321,1543,1838,1942,2214,3372,3128,3461,3858,1188
"/Return/ReturnData/IRS990ScheduleD/SolicitedAssetsForSale",5692,21392,28183,4323,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/SolicitedAssetsSaleInd",0,0,0,0,4743,5117,5665,6073,6755,6889,7360,8826,9183,9559,9985,4964
"/Return/ReturnData/IRS990ScheduleD/StaffHoursSpentEnforcementCnt",0,0,0,0,893,941,998,1022,1109,1089,1130,1257,1254,1264,1224,924
"/Return/ReturnData/IRS990ScheduleD/StaffHoursSpentOnEnforcement",220,589,733,809,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/StatesEasementsHeldCnt",0,0,0,0,1175,1249,1335,1380,1496,1501,1552,1728,1738,1779,1760,1323
"/Return/ReturnData/IRS990ScheduleD/SupplementalInformationDetail",0,0,0,0,77791,83966,87389,89704,95481,95702,98171,104109,105698,106785,105785,71679
"/Return/ReturnData/IRS990ScheduleD/SupplementalInformationDetail/ExplanationTxt",0,0,0,0,77739,83933,87366,89678,95456,95683,98152,104088,105685,106766,105774,71671
"/Return/ReturnData/IRS990ScheduleD/SupplementalInformationDetail/FormAndLineReferenceDesc",0,0,0,0,77790,83965,87387,89702,95481,95702,98170,104108,105697,106783,105784,71679
"/Return/ReturnData/IRS990ScheduleD/TermEndowmentBalanceEOYPct",0,0,0,0,12920,13983,14726,15625,17223,16313,15906,16707,16726,16883,17237,10752
"/Return/ReturnData/IRS990ScheduleD/TermEndowmentEOYBalance",3492,7087,9814,11566,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotExpensesEtcAuditedFinclStmt",21793,58280,72861,78002,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotExpnsEtcAuditedFinclStmtAmt",0,0,0,0,83605,89007,92380,93968,99124,98475,99707,105616,106281,105886,104201,71396
"/Return/ReturnData/IRS990ScheduleD/TotRevenueEtcAuditedFinclStmt",21815,58333,72932,78075,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalAcreage",242,671,853,971,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalAcreageCnt",0,0,0,0,1066,1142,1210,1256,1371,1385,1440,1597,1597,1609,1591,1204
"/Return/ReturnData/IRS990ScheduleD/TotalAdjustments",18027,45081,37064,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalBookValueLandBuildingsAmt",0,0,0,0,155632,168666,178044,183901,195281,199869,206790,228095,234275,238504,238730,178288
"/Return/ReturnData/IRS990ScheduleD/TotalBookValueOtherAssets",7602,19791,24146,26290,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalBookValueOtherAssetsAmt",0,0,0,0,28413,31078,32741,33955,36283,37483,38793,42746,44980,60085,61546,40863
"/Return/ReturnData/IRS990ScheduleD/TotalBookValueProgramRltdAmt",0,0,0,0,4338,4629,4852,5177,5626,5803,5716,6508,6694,6666,6921,5193
"/Return/ReturnData/IRS990ScheduleD/TotalBookValueSecuritiesAmt",0,0,0,0,15959,16867,17284,17534,18637,18709,18839,20859,21505,22283,22921,16261
"/Return/ReturnData/IRS990ScheduleD/TotalEasementsCnt",0,0,0,0,1139,1225,1296,1352,1469,1471,1529,1703,1705,1707,1698,1270
"/Return/ReturnData/IRS990ScheduleD/TotalExpenses",23547,66836,81667,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalExpensesPerForm990",21727,58496,73023,78101,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalExpensesPerForm990Amt",0,0,0,0,83762,89197,92595,94234,99446,98892,99858,106007,106657,106273,104722,73015
"/Return/ReturnData/IRS990ScheduleD/TotalLiabilityAmt",0,0,0,0,79341,86295,90643,93366,99804,101893,111097,123655,121600,137721,141252,102113
"/Return/ReturnData/IRS990ScheduleD/TotalNumberOfEasements",254,712,909,1036,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalOfAmounts",18450,54243,66930,73714,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalOfBookValueLandBuildings",29461,99579,127888,142260,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalOfBookValueProgramRelated",778,3063,3599,3938,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalOfBookValueSecurities",4874,12046,14142,15065,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalRevEtcAuditedFinclStmtAmt",0,0,0,0,83661,89063,92438,94028,99181,98508,99736,105669,106323,105942,104255,71432
"/Return/ReturnData/IRS990ScheduleD/TotalRevenue",23581,66901,81762,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalRevenuePerForm990",21748,58558,73121,78200,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/TotalRevenuePerForm990Amt",0,0,0,0,83844,89291,92701,94325,99534,98953,99905,106051,106694,106307,104770,73037
"/Return/ReturnData/IRS990ScheduleD/WrittenPolicyMonitoring",4725,19515,26243,1682,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleD/WrittenPolicyMonitoringInd",0,0,0,0,1994,1678,2081,2345,2694,2840,3177,4426,4223,4594,5014,2051
"/Return/ReturnData/IRS990ScheduleE",4269,7791,10060,11263,12351,13419,14115,14662,16090,15795,16711,18395,19329,19645,19608,11875
"/Return/ReturnData/IRS990ScheduleE/ComplianceProc75_50Explanation",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/ComplianceWithRevProc7550",4255,7716,9933,11136,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/ComplianceWithRevProc7550Ind",0,0,0,0,12231,13256,13929,14462,15858,15547,16454,18103,18989,19295,19235,11560
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceAdmissPlcyInd",0,0,0,0,12223,13255,13919,14475,15866,15551,16459,18113,18983,19283,19223,11514
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceAdmissPolicies",4257,7689,9898,11122,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceAthleticProg",4255,7685,9892,11115,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceAthltProgInd",0,0,0,0,12220,13241,13902,14459,15845,15530,16435,18089,18951,19246,19184,11486
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceEducPlcyInd",0,0,0,0,12227,13254,13919,14476,15864,15550,16457,18112,18980,19276,19219,11515
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceEducPolicies",4256,7687,9900,11123,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceEmplmFcultyInd",0,0,0,0,12227,13255,13919,14477,15865,15548,16457,18111,18981,19280,19222,11515
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceEmplmnFaculty",4257,7688,9901,11124,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceExplanation",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceOtherActy",4256,7683,9890,11109,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceOtherActyInd",0,0,0,0,12215,13233,13892,14440,15834,15526,16424,18075,18944,19231,19176,11472
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceScholarships",4256,7687,9896,11121,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceSchsInd",0,0,0,0,12221,13248,13913,14469,15856,15541,16450,18101,18969,19266,19213,11506
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceStdntsRghtsInd",0,0,0,0,12227,13255,13920,14476,15866,15551,16459,18113,18985,19283,19226,11517
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceStudentsRights",4257,7690,9900,11125,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceUseOfFclts",4256,7686,9898,11121,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceUseOfFcltsInd",0,0,0,0,12222,13252,13918,14475,15863,15545,16456,18110,18979,19279,19220,11512
"/Return/ReturnData/IRS990ScheduleE/Form990ScheduleEPartII",0,6075,7741,9478,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/Form990ScheduleEPartII/Explanation",0,6073,7736,9472,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/Form990ScheduleEPartII/Identifier",0,6048,7705,9454,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/Form990ScheduleEPartII/ReturnReference",0,4285,5384,6963,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/GovernmentFinancialAidRcvdInd",0,0,0,0,12229,13253,13919,14482,15863,15555,16456,18106,18980,19283,19221,11539
"/Return/ReturnData/IRS990ScheduleE/GovernmentFinancialAidReceived",4254,7694,9909,11124,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/GovernmentFinancialAidRevoked",4230,7645,9854,11073,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/GovernmentFinancialAidRvkdInd",0,0,0,0,12175,13190,13852,14418,15805,15478,16383,18033,18888,19183,19121,11468
"/Return/ReturnData/IRS990ScheduleE/GovtFinancialAidExplanation",1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/MaintCopiesOfAllSolicitations",4264,7726,9938,11139,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/MaintCopiesOfBrochuresEtc",4264,7731,9946,11143,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/MaintRacialCompositionRecords",4266,7728,9942,11141,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/MaintScholarshipsRecords",4262,7720,9931,11132,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/MaintainCpyOfAllSolInd",0,0,0,0,12230,13260,13925,14455,15846,15529,16426,18084,18984,19281,19215,11524
"/Return/ReturnData/IRS990ScheduleE/MaintainCpyOfBrochuresEtcInd",0,0,0,0,12238,13268,13939,14468,15865,15546,16441,18104,18998,19303,19233,11537
"/Return/ReturnData/IRS990ScheduleE/MaintainRacialCompRecsInd",0,0,0,0,12238,13272,13938,14471,15866,15551,16449,18108,19006,19311,19246,11551
"/Return/ReturnData/IRS990ScheduleE/MaintainScholarshipsRecsInd",0,0,0,0,12226,13261,13927,14458,15852,15528,16429,18082,18977,19277,19220,11535
"/Return/ReturnData/IRS990ScheduleE/NondiscriminatoryPolicyStmt",4266,7741,9957,11158,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/NondiscriminatoryPolicyStmtInd",0,0,0,0,12250,13288,13962,14492,15901,15591,16490,18142,19053,19367,19311,11646
"/Return/ReturnData/IRS990ScheduleE/OrgDoesNotMaintainExplanation",483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/PlcyPblczdViaBroadcastMediaInd",0,0,0,0,12224,13265,13933,14459,15870,15553,16463,18125,19022,19327,19277,11591
"/Return/ReturnData/IRS990ScheduleE/PolicyPublViaBroadcastMedia",4264,7729,9940,11143,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/PolicyStatementInBrochuresEtc",4265,7739,9953,11155,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/PolicyStmtInBrochuresEtcInd",0,0,0,0,12246,13285,13956,14490,15893,15585,16489,18152,19059,19371,19304,11627
"/Return/ReturnData/IRS990ScheduleE/PubViaBroadcastMediaExpln",3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleE/SupplementalInformationDetail",0,0,0,0,11081,11890,12433,12846,13834,13297,14007,15419,16081,16214,16138,9326
"/Return/ReturnData/IRS990ScheduleE/SupplementalInformationDetail/ExplanationTxt",0,0,0,0,10375,11124,11634,11982,12916,12372,13079,14427,14984,15059,14968,8468
"/Return/ReturnData/IRS990ScheduleE/SupplementalInformationDetail/FormAndLineReferenceDesc",0,0,0,0,11081,11890,12433,12846,13834,13297,14007,15419,16081,16214,16138,9326
"/Return/ReturnData/IRS990ScheduleF",1820,5628,7336,8347,9439,10596,11664,12321,13371,13926,14537,15741,16851,18119,18721,14907
"/Return/ReturnData/IRS990ScheduleF/AccountActivitiesOutsideUSGrp",0,0,0,0,7811,8722,9593,10146,11058,11440,11861,12633,13413,14376,14888,11599
"/Return/ReturnData/IRS990ScheduleF/AccountActivitiesOutsideUSGrp/EmployeeCnt",0,0,0,0,6259,6954,7560,7980,8733,9144,9502,10284,11064,11752,12186,9375
"/Return/ReturnData/IRS990ScheduleF/AccountActivitiesOutsideUSGrp/OfficesCnt",0,0,0,0,6123,6814,7433,7844,8601,8988,9338,10156,10974,11639,12109,9315
"/Return/ReturnData/IRS990ScheduleF/AccountActivitiesOutsideUSGrp/RegionTotalExpendituresAmt",0,0,0,0,7467,8379,9165,9694,10523,10897,11307,11968,12695,13651,14132,10992
"/Return/ReturnData/IRS990ScheduleF/AccountActivitiesOutsideUSGrp/RegionTxt",0,0,0,0,7802,8718,9586,10140,11050,11432,11856,12626,13403,14355,14873,11588
"/Return/ReturnData/IRS990ScheduleF/AccountActivitiesOutsideUSGrp/SpecificServicesProvidedTxt",0,0,0,0,6139,6883,7526,7923,8623,8900,9236,9564,10158,10955,11379,9052
"/Return/ReturnData/IRS990ScheduleF/AccountActivitiesOutsideUSGrp/TypeOfActivitiesConductedTxt",0,0,0,0,7744,8658,9515,10059,10949,11334,11741,12478,13250,14192,14708,11450
"/Return/ReturnData/IRS990ScheduleF/AcctsActvsOutUSTable",1651,4622,6015,6933,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/AcctsActvsOutUSTable/NumberOfEmployees",1252,3744,5011,5644,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/AcctsActvsOutUSTable/NumberOfOffices",1204,3654,4940,5501,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/AcctsActvsOutUSTable/Region",1650,4619,6008,6925,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/AcctsActvsOutUSTable/SpecificServicesProvided",1390,3749,4782,5504,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/AcctsActvsOutUSTable/TotalExpenditures",1488,4438,5741,6607,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/AcctsActvsOutUSTable/TypeOfActivitiesConducted",1644,4591,5975,6883,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/BoycottCountries",0,5005,6502,8123,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/BoycottCountriesInd",0,0,0,0,9219,10346,11359,12001,12998,13636,14218,15345,16347,17523,18145,14488
"/Return/ReturnData/IRS990ScheduleF/ContAmountSpent",0,2773,3646,4083,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/ContNumberOfEmployees",0,2761,3622,4045,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/ContNumberOfOffices",0,878,3613,4033,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/ContinuationSpentAmt",0,0,0,0,4553,5259,5813,6164,6653,6865,7103,7432,8010,8657,9031,6745
"/Return/ReturnData/IRS990ScheduleF/ContinuationTotalEmployeeCnt",0,0,0,0,0,0,0,0,6602,6823,7066,7415,7996,8641,9010,6735
"/Return/ReturnData/IRS990ScheduleF/ContinuationTotalOfficeCnt",0,0,0,0,0,0,0,0,6591,6808,7049,7409,7991,8639,9009,6729
"/Return/ReturnData/IRS990ScheduleF/ContinutationTotalEmployeeCnt",0,0,0,0,4508,5208,5763,6119,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/ContinutationTotalOfficeCnt",0,0,0,0,4498,5194,5749,6106,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/ForeignCorpOwnershipInd",0,0,0,0,9223,10347,11361,12004,13000,13637,14220,15345,16348,17526,18147,14490
"/Return/ReturnData/IRS990ScheduleF/ForeignIndividualsGrantsGrp",0,0,0,0,1637,1821,1974,2094,2307,2362,2459,2564,2912,3189,3279,2575
"/Return/ReturnData/IRS990ScheduleF/ForeignIndividualsGrantsGrp/CashGrantAmt",0,0,0,0,1406,1574,1692,1811,1994,2036,2143,2252,2574,2817,2913,2274
"/Return/ReturnData/IRS990ScheduleF/ForeignIndividualsGrantsGrp/DescriptionOfNonCashAsstTxt",0,0,0,0,403,447,474,498,531,551,576,578,629,683,673,510
"/Return/ReturnData/IRS990ScheduleF/ForeignIndividualsGrantsGrp/MannerOfCashDisbursementTxt",0,0,0,0,1296,1440,1530,1645,1783,1842,1911,2033,2305,2526,2582,2031
"/Return/ReturnData/IRS990ScheduleF/ForeignIndividualsGrantsGrp/NonCashAssistanceAmt",0,0,0,0,377,409,440,466,527,544,547,564,666,735,673,569
"/Return/ReturnData/IRS990ScheduleF/ForeignIndividualsGrantsGrp/RecipientCnt",0,0,0,0,1502,1673,1802,1917,2088,2130,2189,2285,2588,2862,2909,2291
"/Return/ReturnData/IRS990ScheduleF/ForeignIndividualsGrantsGrp/RegionTxt",0,0,0,0,1608,1798,1942,2064,2280,2335,2429,2531,2870,3154,3230,2546
"/Return/ReturnData/IRS990ScheduleF/ForeignIndividualsGrantsGrp/TypeOfAssistanceTxt",0,0,0,0,1603,1790,1940,2057,2260,2315,2416,2517,2848,3126,3205,2504
"/Return/ReturnData/IRS990ScheduleF/ForeignIndividualsGrantsGrp/ValuationMethodUsedDesc",0,0,0,0,568,633,674,716,775,814,857,832,923,985,1011,766
"/Return/ReturnData/IRS990ScheduleF/ForeignPartnership",0,5003,6508,8124,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/ForeignPartnershipInd",0,0,0,0,9222,10345,11363,12004,12998,13639,14221,15345,16349,17524,18148,14488
"/Return/ReturnData/IRS990ScheduleF/Form990ScheduleFPartIV",965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/Form990ScheduleFPartIV/Explanation",963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/Form990ScheduleFPartIV/Identifier",959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/Form990ScheduleFPartIV/ReturnReference",403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/Form990ScheduleFPartV",0,2956,4140,4751,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/Form990ScheduleFPartV/Explanation",0,2949,4133,4738,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/Form990ScheduleFPartV/Identifier",0,2915,3670,4551,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/Form990ScheduleFPartV/ReturnReference",0,1054,1157,1740,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantRecordsMaintained",947,3133,4060,4718,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantRecordsMaintainedInd",0,0,0,0,5347,6124,6812,7250,7835,8205,8669,9548,10239,11028,11329,9233
"/Return/ReturnData/IRS990ScheduleF/GrantsToIndOutsideUS",412,1026,1297,1433,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToIndOutsideUS/AmountOfCashGrant",370,885,1119,1257,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToIndOutsideUS/AmountOfNonCashAssistance",131,292,347,336,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToIndOutsideUS/DescriptionOfNonCashAssistance",126,284,341,361,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToIndOutsideUS/MannerOfCashDisbursement",330,818,1029,1142,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToIndOutsideUS/MethodOfValuation",152,368,458,499,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToIndOutsideUS/NumberOfRecipients",398,964,1211,1333,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToIndOutsideUS/Region",409,1008,1278,1410,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToIndOutsideUS/TypeOfAssistance",409,1013,1280,1408,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgOutsideUSGrp",0,0,0,0,4293,4957,5535,5868,6382,6745,7192,8286,8873,9541,9817,8375
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgOutsideUSGrp/CashGrantAmt",0,0,0,0,3975,4579,5063,5378,5850,6205,6626,7661,8338,8978,9233,7870
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgOutsideUSGrp/DescriptionOfNonCashAsstTxt",0,0,0,0,719,869,912,922,958,965,998,1127,1188,1237,1233,1052
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgOutsideUSGrp/MannerOfCashDisbursementTxt",0,0,0,0,3618,4146,4598,4877,5293,5568,5925,6888,7295,7830,8009,6812
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgOutsideUSGrp/NonCashAssistanceAmt",0,0,0,0,608,721,753,807,874,971,1059,1304,4596,4915,4886,4069
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgOutsideUSGrp/PurposeOfGrantTxt",0,0,0,0,4187,4839,5395,5731,6251,6613,7053,8137,8687,9334,9611,8189
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgOutsideUSGrp/RegionTxt",0,0,0,0,3929,4496,4982,5230,5665,5970,6403,7359,7850,8402,8621,7328
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgOutsideUSGrp/ValuationMethodUsedDesc",0,0,0,0,1185,1403,1538,1564,1665,1734,1843,2074,2189,2292,2326,1983
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgsOutsideUS",567,2441,3178,3717,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgsOutsideUS/AmountOfCashGrant",544,2297,2973,3435,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgsOutsideUS/AmountOfNonCashAssistance",151,438,542,561,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgsOutsideUS/DescriptionOfNonCashAssistance",145,474,608,659,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgsOutsideUS/MannerOfCashDisbursement",495,2079,2700,3101,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgsOutsideUS/MethodOfValuation",189,726,918,1052,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgsOutsideUS/PurposeOfGrant",543,2367,3083,3614,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/GrantsToOrgsOutsideUS/Region",558,2351,3050,3465,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/InterestInForeignTrust",0,5005,6508,8124,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/InterestInForeignTrustInd",0,0,0,0,9222,10347,11363,12002,13001,13638,14220,15346,16349,17525,18148,14489
"/Return/ReturnData/IRS990ScheduleF/NoRecipientOver5K",174,808,1115,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/OwnForeignCorp",0,5005,6509,8125,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/PassiveForeignInvestCo",0,5002,6509,8124,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/PassiveForeignInvestmestCoInd",0,0,0,0,9221,10345,11363,12003,13000,13638,14219,15346,16348,17525,18148,14489
"/Return/ReturnData/IRS990ScheduleF/SubtotalAmountSpent",0,4503,5885,6736,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleF/SubtotalEmployeesCnt",0,0,0,0,6176,7110,7788,8267,8962,9363,9718,10276,11148,11962,12306,9433
"/Return/ReturnData/IRS990ScheduleF/SubtotalNumberOfEmployees",0,3960,5022,5575,0,0,0,0,0,0,0,0,0,0,0,0
